Failure_ID,Device_Type,Brand,Model_Name,Usage_Duration,Failure_Type,Warranty_Status,Repair_Cost,Customer_Rating,Comments
FAIL08784,Smartphone,HP,Model-119,53.0,Speaker Malfunction,No,3695.62,3.4,Fixed quickly
FAIL08785,Gaming Console,Dell,Model-486,,Software Crash,Yes,,,Fixed quickly
FAIL08786,Laptop,Dell,Model-388,52.0,Speaker Malfunction,No,1460.21,3.7,Not satisfied
FAIL08787,Laptop,Samsung,Model-560,54.0,Software Crash,Yes,3672.9,2.3,Had to replace
FAIL08788,Gaming Console,Dell,Model-757,,Speaker Malfunction,Yes,,,Had to replace
FAIL08789,Smartwatch,Lenovo,Model-686,7.0,Battery Issue,Yes,881.27,3.2,Not satisfied
FAIL08790,Smartphone,Lenovo,Model-509,44.0,Speaker Malfunction,Yes,4799.52,4.5,Very bad service
FAIL08791,Laptop,Dell,Model-106,18.0,Speaker Malfunction,Yes,1206.95,4.8,Not satisfied
FAIL08792,Laptop,Sony,Model-189,42.0,Overheating,Yes,1528.59,2.4,nan
,Smartphone,HP,Model-870,46.0,Screen Crack,Yes,4477.24,4.6,Very bad service
FAIL08794,Gaming Console,Lenovo,Model-996,48.0,Screen Crack,No,1533.85,1.5,nan
FAIL08795,Smartphone,HP,Model-856,,Battery Issue,No,,,Had to replace
FAIL08796,Tablet,Apple,Model-628,12.0,Screen Crack,No,1556.07,4.8,Perfect repair
FAIL08797,Tablet,Dell,Model-495,34.0,Battery Issue,Yes,3598.57,4.7,Not satisfied
FAIL08798,Laptop,Dell,Model-468,21.0,Battery Issue,No,4860.76,1.5,Not satisfied
,Tablet,OnePlus,Model-201,7.0,Screen Crack,No,668.98,4.7,Very bad service
FAIL08800,Smartphone,HP,Model-300,30.0,Speaker Malfunction,No,4025.39,2.9,Perfect repair
FAIL08801,Laptop,Lenovo,Model-692,16.0,Speaker Malfunction,No,2896.27,4.4,Fixed quickly
FAIL08802,Tablet,Apple,Model-994,,Speaker Malfunction,Yes,,,Fixed quickly
FAIL08803,Gaming Console,Samsung,Model-714,57.0,Speaker Malfunction,No,3137.76,3.8,Fixed quickly
FAIL08804,Tablet,Dell,Model-565,47.0,Screen Crack,Yes,4126.72,4.5,nan
FAIL08805,Gaming Console,Sony,Model-349,39.0,Battery Issue,Yes,3568.99,4.2,Had to replace
FAIL08806,Tablet,HP,Model-731,22.0,Software Crash,Yes,2568.35,2.4,nan
FAIL08807,Gaming Console,Apple,Model-634,54.0,Battery Issue,No,241.92,1.3,Not satisfied
FAIL08808,Smartphone,OnePlus,Model-869,16.0,Battery Issue,No,2068.75,4.4,Fixed quickly
FAIL08809,Smartphone,Dell,Model-716,5.0,Software Crash,Yes,4502.78,2.5,Not satisfied
FAIL08810,Smartwatch,OnePlus,Model-225,9.0,Overheating,No,2928.94,3.4,Fixed quickly
FAIL08811,Smartphone,Lenovo,Model-410,28.0,Overheating,Yes,1974.72,1.1,nan
FAIL08812,Tablet,Apple,Model-725,59.0,Speaker Malfunction,Yes,426.1,4.9,Fixed quickly
FAIL08813,Laptop,Sony,Model-626,42.0,Screen Crack,Yes,4844.29,1.5,Not satisfied
FAIL08814,Gaming Console,Apple,Model-853,31.0,Overheating,No,1232.8,3.6,Fixed quickly
,Smartphone,HP,Model-911,20.0,Software Crash,Yes,3361.1,4.2,Very bad service
FAIL08816,Laptop,Samsung,Model-328,,Overheating,No,,,Very bad service
FAIL08817,Gaming Console,Samsung,Model-296,17.0,Screen Crack,No,915.11,3.3,Not satisfied
FAIL08818,Gaming Console,Samsung,Model-962,30.0,Overheating,Yes,1127.03,4.8,Very bad service
FAIL08819,Gaming Console,Lenovo,Model-972,36.0,Battery Issue,Yes,4706.94,4.6,Perfect repair
FAIL08820,Smartphone,Lenovo,Model-916,14.0,Battery Issue,No,4982.71,2.1,Not satisfied
FAIL08821,Gaming Console,Apple,Model-418,49.0,Battery Issue,Yes,1897.8,4.8,Had to replace
FAIL08822,Smartwatch,Lenovo,Model-328,25.0,Battery Issue,No,2551.58,4.9,Fixed quickly
FAIL08823,Smartphone,Dell,Model-390,45.0,Battery Issue,No,2645.89,2.8,Fixed quickly
FAIL08824,Laptop,Dell,Model-118,40.0,Speaker Malfunction,No,718.39,1.6,Not satisfied
FAIL08825,Smartwatch,Dell,Model-792,4.0,Speaker Malfunction,No,4871.21,1.3,nan
FAIL08826,Smartwatch,Sony,Model-319,2.0,Speaker Malfunction,Yes,1597.9,2.8,Fixed quickly
FAIL08827,Smartphone,Dell,Model-101,30.0,Software Crash,No,2250.95,3.2,Not satisfied
FAIL08828,Gaming Console,HP,Model-583,,Software Crash,No,,,Very bad service
FAIL08829,Smartwatch,Apple,Model-279,26.0,Speaker Malfunction,Yes,3543.01,1.0,Fixed quickly
FAIL08830,Tablet,HP,Model-503,11.0,Overheating,No,1549.73,1.5,Very bad service
FAIL08831,Laptop,OnePlus,Model-981,6.0,Screen Crack,Yes,411.4,2.0,Fixed quickly
FAIL08832,Tablet,Samsung,Model-286,38.0,Battery Issue,Yes,763.3,2.3,Perfect repair
FAIL08833,Smartphone,OnePlus,Model-486,19.0,Overheating,Yes,2014.33,2.7,Had to replace
FAIL08834,Smartwatch,OnePlus,Model-363,19.0,Speaker Malfunction,Yes,2274.47,3.9,nan
FAIL08835,Gaming Console,HP,Model-139,55.0,Screen Crack,No,2453.23,4.1,Not satisfied
FAIL08836,Gaming Console,HP,Model-129,11.0,Speaker Malfunction,No,422.99,2.4,Not satisfied
FAIL08837,Smartwatch,HP,Model-623,55.0,Speaker Malfunction,No,294.32,4.7,Not satisfied
,Smartwatch,Sony,Model-276,42.0,Software Crash,No,3154.76,1.7,Very bad service
FAIL08839,Gaming Console,Apple,Model-727,57.0,Overheating,Yes,893.97,2.3,Fixed quickly
FAIL08840,Laptop,Lenovo,Model-202,6.0,Battery Issue,Yes,3313.51,1.6,Fixed quickly
FAIL08841,Smartphone,OnePlus,Model-372,29.0,Overheating,Yes,836.15,3.7,Very bad service
FAIL08842,Laptop,Dell,Model-933,14.0,Software Crash,Yes,2790.4,1.9,Not satisfied
FAIL08843,Gaming Console,HP,Model-735,10.0,Speaker Malfunction,Yes,1443.28,3.7,Fixed quickly
FAIL08844,Smartphone,OnePlus,Model-122,,Software Crash,Yes,,,Fixed quickly
FAIL08845,Smartphone,Lenovo,Model-778,26.0,Speaker Malfunction,No,1182.26,1.8,Had to replace
FAIL08846,Gaming Console,Samsung,Model-226,41.0,Software Crash,No,2195.69,2.9,Fixed quickly
FAIL08847,Gaming Console,Lenovo,Model-382,50.0,Overheating,No,2747.93,4.1,Perfect repair
FAIL08848,Smartwatch,Apple,Model-796,31.0,Battery Issue,No,4141.71,1.6,Perfect repair
FAIL08849,Smartwatch,Apple,Model-118,45.0,Screen Crack,Yes,3663.14,1.9,Had to replace
FAIL08850,Smartwatch,HP,Model-271,,Speaker Malfunction,No,,,Not satisfied
FAIL08851,Gaming Console,Lenovo,Model-221,59.0,Speaker Malfunction,No,2230.21,4.3,nan
FAIL08852,Laptop,Apple,Model-421,52.0,Speaker Malfunction,Yes,255.54,3.2,Not satisfied
FAIL08853,Smartphone,Apple,Model-387,36.0,Battery Issue,No,2893.48,3.5,Very bad service
FAIL08854,Laptop,Lenovo,Model-900,10.0,Software Crash,No,3549.26,4.9,nan
FAIL08855,Tablet,Apple,Model-270,26.0,Overheating,Yes,3738.05,4.2,Perfect repair
FAIL08856,Laptop,Apple,Model-352,10.0,Battery Issue,Yes,708.64,2.8,nan
FAIL08857,Tablet,Samsung,Model-843,20.0,Speaker Malfunction,No,2550.0,1.3,Not satisfied
FAIL08858,Tablet,Samsung,Model-890,21.0,Overheating,Yes,4425.57,4.5,Very bad service
FAIL08859,Smartphone,Samsung,Model-625,59.0,Screen Crack,Yes,1008.16,4.2,Perfect repair
FAIL08860,Smartphone,Dell,Model-307,51.0,Battery Issue,Yes,454.45,2.7,nan
FAIL08861,Tablet,Samsung,Model-965,18.0,Screen Crack,No,1372.45,4.2,Very bad service
FAIL08862,Gaming Console,Dell,Model-284,12.0,Software Crash,Yes,610.11,3.9,Not satisfied
FAIL08863,Tablet,HP,Model-797,13.0,Battery Issue,No,388.51,1.8,nan
FAIL08864,Smartwatch,Apple,Model-395,4.0,Battery Issue,Yes,1200.96,1.7,nan
FAIL08865,Smartphone,OnePlus,Model-911,27.0,Software Crash,Yes,1902.23,4.1,Perfect repair
FAIL08866,Laptop,Samsung,Model-914,43.0,Overheating,Yes,3743.97,3.2,Had to replace
FAIL08867,Smartphone,HP,Model-951,,Screen Crack,Yes,,,nan
FAIL08868,Gaming Console,Apple,Model-975,28.0,Speaker Malfunction,Yes,4874.46,2.5,Perfect repair
FAIL08869,Smartwatch,HP,Model-145,52.0,Software Crash,Yes,158.1,3.9,nan
,Gaming Console,Lenovo,Model-205,11.0,Battery Issue,No,4052.52,2.6,Not satisfied
,Laptop,Sony,Model-327,42.0,Battery Issue,Yes,124.83,1.0,Not satisfied
FAIL08872,Smartphone,Apple,Model-215,10.0,Software Crash,No,1333.79,2.3,Not satisfied
FAIL08873,Laptop,Apple,Model-664,49.0,Battery Issue,No,4671.21,4.6,Had to replace
FAIL08874,Smartwatch,Dell,Model-640,27.0,Software Crash,No,2226.35,2.5,Perfect repair
FAIL08875,Laptop,Lenovo,Model-350,28.0,Battery Issue,No,1772.26,1.2,Had to replace
FAIL08876,Tablet,OnePlus,Model-532,10.0,Speaker Malfunction,No,3318.81,3.9,Very bad service
FAIL08877,Smartwatch,Lenovo,Model-152,28.0,Battery Issue,Yes,3859.54,2.1,Very bad service
FAIL08878,Gaming Console,Apple,Model-748,40.0,Battery Issue,No,4600.11,1.2,Very bad service
FAIL08879,Gaming Console,HP,Model-940,3.0,Speaker Malfunction,No,4568.3,4.2,Perfect repair
FAIL08880,Laptop,OnePlus,Model-892,15.0,Battery Issue,Yes,3522.37,1.0,Fixed quickly
FAIL08881,Smartwatch,OnePlus,Model-146,47.0,Battery Issue,No,321.67,1.6,Not satisfied
FAIL08882,Laptop,OnePlus,Model-982,33.0,Speaker Malfunction,Yes,1617.82,1.8,Perfect repair
FAIL08883,Tablet,Sony,Model-180,17.0,Overheating,Yes,1579.33,3.8,Fixed quickly
FAIL08884,Smartwatch,Sony,Model-533,53.0,Screen Crack,No,1674.52,1.4,Fixed quickly
FAIL08885,Smartphone,Samsung,Model-426,27.0,Battery Issue,No,621.21,3.8,Very bad service
FAIL08886,Gaming Console,Samsung,Model-371,36.0,Battery Issue,Yes,301.0,2.3,nan
FAIL08887,Laptop,HP,Model-392,23.0,Screen Crack,No,1236.58,3.1,Perfect repair
FAIL08888,Tablet,Samsung,Model-477,55.0,Speaker Malfunction,Yes,2959.67,4.3,Fixed quickly
FAIL08889,Gaming Console,Sony,Model-885,41.0,Battery Issue,No,114.82,2.8,Fixed quickly
FAIL08890,Smartwatch,Sony,Model-522,28.0,Battery Issue,No,4449.29,1.6,Fixed quickly
FAIL08891,Gaming Console,Dell,Model-795,27.0,Screen Crack,No,4614.19,1.5,nan
FAIL08892,Gaming Console,Apple,Model-693,,Screen Crack,No,,,Perfect repair
FAIL08893,Smartphone,OnePlus,Model-747,10.0,Battery Issue,No,351.69,1.6,Perfect repair
,Smartphone,OnePlus,Model-724,14.0,Speaker Malfunction,No,4900.36,3.5,Not satisfied
FAIL08895,Tablet,OnePlus,Model-668,42.0,Screen Crack,Yes,3132.81,3.4,Fixed quickly
FAIL08896,Tablet,Apple,Model-956,43.0,Screen Crack,Yes,2699.82,3.8,Not satisfied
FAIL08897,Laptop,Samsung,Model-631,,Screen Crack,Yes,,,nan
FAIL08898,Smartphone,HP,Model-924,1.0,Battery Issue,Yes,742.91,2.4,Very bad service
FAIL08899,Smartwatch,OnePlus,Model-984,2.0,Software Crash,No,4008.16,3.4,Not satisfied
FAIL08900,Laptop,Apple,Model-996,18.0,Screen Crack,Yes,2528.37,4.5,nan
FAIL08901,Smartwatch,Lenovo,Model-209,38.0,Screen Crack,No,197.64,1.2,Very bad service
FAIL08902,Smartphone,Apple,Model-736,49.0,Battery Issue,Yes,847.79,1.4,Fixed quickly
FAIL08903,Smartwatch,Sony,Model-571,24.0,Battery Issue,No,1502.84,4.9,nan
FAIL08904,Smartwatch,Samsung,Model-496,21.0,Speaker Malfunction,Yes,4580.95,4.1,nan
FAIL08905,Smartphone,HP,Model-686,14.0,Overheating,No,2351.9,1.3,Not satisfied
FAIL08906,Smartphone,Dell,Model-663,33.0,Speaker Malfunction,No,4709.35,4.8,Very bad service
FAIL08907,Gaming Console,HP,Model-457,44.0,Overheating,No,1446.78,4.8,nan
FAIL08908,Smartwatch,OnePlus,Model-708,55.0,Software Crash,Yes,4922.39,3.7,Perfect repair
FAIL08909,Laptop,OnePlus,Model-611,40.0,Battery Issue,Yes,4780.4,4.7,nan
FAIL08910,Tablet,Samsung,Model-641,12.0,Software Crash,No,3587.8,2.4,Had to replace
FAIL08911,Gaming Console,HP,Model-349,17.0,Speaker Malfunction,No,3807.82,2.6,Perfect repair
FAIL08912,Tablet,Lenovo,Model-948,34.0,Battery Issue,No,218.93,2.8,nan
FAIL08913,Laptop,Apple,Model-593,25.0,Software Crash,No,1226.78,4.7,Fixed quickly
FAIL08914,Laptop,Lenovo,Model-488,58.0,Software Crash,No,1055.11,4.8,Not satisfied
FAIL08915,Smartphone,HP,Model-202,50.0,Software Crash,Yes,4801.1,3.4,Very bad service
FAIL08916,Smartwatch,Samsung,Model-377,45.0,Software Crash,Yes,2102.91,4.6,Fixed quickly
FAIL08917,Smartphone,HP,Model-150,55.0,Battery Issue,No,3048.26,4.4,nan
,Smartwatch,Samsung,Model-481,,Screen Crack,No,,,nan
FAIL08919,Gaming Console,OnePlus,Model-818,4.0,Screen Crack,No,1347.51,3.8,Not satisfied
FAIL08920,Smartphone,Apple,Model-685,56.0,Overheating,No,2152.98,1.7,Fixed quickly
FAIL08921,Smartphone,Sony,Model-969,25.0,Speaker Malfunction,Yes,1656.67,1.6,nan
FAIL08922,Laptop,HP,Model-228,56.0,Speaker Malfunction,No,3782.2,3.7,nan
FAIL08923,Smartwatch,Lenovo,Model-657,,Screen Crack,No,,,Had to replace
FAIL08924,Laptop,Apple,Model-178,34.0,Battery Issue,Yes,3499.54,3.8,Not satisfied
FAIL08925,Smartphone,Sony,Model-397,34.0,Speaker Malfunction,No,2745.17,4.2,Fixed quickly
FAIL08926,Smartwatch,Apple,Model-653,59.0,Overheating,Yes,4523.82,2.7,Had to replace
FAIL08927,Smartwatch,Sony,Model-960,33.0,Overheating,No,416.31,4.8,Fixed quickly
FAIL08928,Gaming Console,Sony,Model-419,37.0,Speaker Malfunction,No,3773.93,4.7,Perfect repair
FAIL08929,Laptop,Dell,Model-504,38.0,Battery Issue,Yes,1276.17,1.4,nan
,Gaming Console,Sony,Model-178,55.0,Battery Issue,Yes,3153.37,1.5,Perfect repair
,Laptop,Lenovo,Model-582,45.0,Battery Issue,Yes,4636.08,1.5,Not satisfied
FAIL08932,Laptop,OnePlus,Model-630,22.0,Screen Crack,No,1622.92,3.1,Not satisfied
FAIL08933,Smartwatch,Sony,Model-753,12.0,Speaker Malfunction,No,4823.38,2.9,Perfect repair
FAIL08934,Smartwatch,Lenovo,Model-626,3.0,Battery Issue,No,963.61,4.5,nan
FAIL08935,Tablet,OnePlus,Model-278,4.0,Software Crash,No,4780.67,2.5,Perfect repair
FAIL08936,Smartphone,OnePlus,Model-822,48.0,Software Crash,No,303.63,2.8,Perfect repair
FAIL08937,Gaming Console,OnePlus,Model-830,8.0,Overheating,Yes,1709.65,4.5,Perfect repair
FAIL08938,Tablet,Apple,Model-627,32.0,Software Crash,Yes,3522.45,3.2,Perfect repair
FAIL08939,Gaming Console,Samsung,Model-822,44.0,Overheating,Yes,4237.29,3.4,Had to replace
FAIL08940,Gaming Console,Sony,Model-408,5.0,Screen Crack,Yes,918.9,1.5,Had to replace
FAIL08941,Smartphone,Sony,Model-922,23.0,Screen Crack,No,4678.08,1.1,Had to replace
FAIL08942,Gaming Console,Samsung,Model-866,58.0,Software Crash,Yes,867.41,4.2,Had to replace
FAIL08943,Gaming Console,Sony,Model-122,39.0,Speaker Malfunction,Yes,4355.24,2.2,Perfect repair
FAIL08944,Smartwatch,HP,Model-775,14.0,Battery Issue,Yes,4435.39,3.0,Very bad service
FAIL08945,Smartwatch,HP,Model-757,19.0,Battery Issue,No,3715.22,4.4,nan
FAIL08946,Smartwatch,Apple,Model-912,23.0,Speaker Malfunction,No,4465.56,2.6,Very bad service
FAIL08947,Smartphone,Lenovo,Model-955,,Overheating,No,,,nan
FAIL08948,Smartwatch,Dell,Model-554,,Overheating,No,,,Perfect repair
FAIL08949,Tablet,OnePlus,Model-188,37.0,Overheating,Yes,2372.17,1.2,Fixed quickly
,Tablet,HP,Model-339,21.0,Battery Issue,No,1547.71,1.5,Not satisfied
FAIL08951,Tablet,HP,Model-335,11.0,Software Crash,No,129.97,4.3,nan
FAIL08952,Smartphone,OnePlus,Model-272,36.0,Speaker Malfunction,Yes,2895.07,5.0,Perfect repair
FAIL08953,Laptop,Sony,Model-106,41.0,Screen Crack,Yes,405.83,1.7,nan
FAIL08954,Laptop,Sony,Model-808,40.0,Screen Crack,No,160.15,3.2,nan
FAIL08955,Tablet,HP,Model-460,11.0,Battery Issue,No,2145.94,2.7,nan
FAIL08956,Laptop,HP,Model-827,,Battery Issue,No,,,Fixed quickly
FAIL08957,Gaming Console,Lenovo,Model-183,56.0,Battery Issue,No,4247.85,3.9,nan
FAIL08958,Smartphone,Sony,Model-312,16.0,Speaker Malfunction,No,324.7,1.1,Fixed quickly
FAIL08959,Tablet,Samsung,Model-813,24.0,Speaker Malfunction,Yes,2855.03,3.7,nan
FAIL08960,Tablet,HP,Model-476,24.0,Speaker Malfunction,Yes,2688.62,1.5,Very bad service
FAIL08961,Tablet,Dell,Model-570,11.0,Speaker Malfunction,Yes,2851.95,2.6,nan
FAIL08962,Gaming Console,Samsung,Model-856,,Speaker Malfunction,No,,,Had to replace
,Smartwatch,Dell,Model-401,46.0,Overheating,No,4422.4,2.3,Not satisfied
FAIL08964,Tablet,Dell,Model-644,24.0,Screen Crack,Yes,3296.58,4.8,Perfect repair
FAIL08965,Laptop,Apple,Model-985,17.0,Software Crash,No,3934.37,3.6,Fixed quickly
FAIL08966,Smartwatch,Sony,Model-882,42.0,Overheating,Yes,4253.48,2.6,Not satisfied
FAIL08967,Gaming Console,Dell,Model-133,37.0,Screen Crack,Yes,4483.64,1.5,nan
FAIL08968,Tablet,OnePlus,Model-690,58.0,Screen Crack,Yes,3640.87,1.4,Not satisfied
FAIL08969,Smartwatch,HP,Model-876,40.0,Overheating,No,3659.48,3.8,Not satisfied
FAIL08970,Tablet,HP,Model-446,41.0,Software Crash,Yes,831.61,1.7,Perfect repair
FAIL08971,Tablet,Samsung,Model-419,18.0,Speaker Malfunction,No,930.07,3.7,Very bad service
FAIL08972,Gaming Console,HP,Model-733,,Speaker Malfunction,No,,,Very bad service
FAIL08973,Laptop,HP,Model-543,52.0,Overheating,No,1177.27,4.0,nan
FAIL08974,Gaming Console,Lenovo,Model-895,,Screen Crack,Yes,,,Fixed quickly
FAIL08975,Gaming Console,Apple,Model-364,39.0,Overheating,No,1430.53,3.6,Perfect repair
FAIL08976,Laptop,Dell,Model-348,16.0,Battery Issue,No,1351.6,1.6,Fixed quickly
FAIL08977,Smartwatch,Sony,Model-917,29.0,Screen Crack,No,2309.03,2.6,nan
FAIL08978,Gaming Console,Samsung,Model-775,9.0,Overheating,Yes,909.53,3.1,Perfect repair
FAIL08979,Tablet,Apple,Model-364,7.0,Speaker Malfunction,No,4245.41,2.3,nan
,Gaming Console,Dell,Model-862,14.0,Overheating,Yes,825.17,3.3,Not satisfied
FAIL08981,Laptop,OnePlus,Model-642,,Overheating,Yes,,,Not satisfied
FAIL08982,Smartwatch,Dell,Model-846,37.0,Screen Crack,Yes,2398.16,4.2,Very bad service
FAIL08983,Laptop,HP,Model-400,19.0,Battery Issue,No,1112.25,2.5,Very bad service
FAIL08984,Tablet,OnePlus,Model-538,2.0,Overheating,Yes,1778.23,1.9,Perfect repair
FAIL08985,Smartwatch,HP,Model-561,19.0,Battery Issue,Yes,2189.9,3.0,Not satisfied
FAIL08986,Gaming Console,OnePlus,Model-882,2.0,Overheating,Yes,1465.51,3.4,Fixed quickly
FAIL08987,Smartwatch,Samsung,Model-856,24.0,Overheating,Yes,4067.77,3.0,Had to replace
FAIL08988,Gaming Console,Sony,Model-597,10.0,Battery Issue,Yes,1831.18,1.3,Fixed quickly
FAIL08989,Gaming Console,HP,Model-524,50.0,Screen Crack,No,2504.33,2.3,Not satisfied
FAIL08990,Smartphone,Sony,Model-677,56.0,Speaker Malfunction,Yes,240.67,1.9,Had to replace
FAIL08991,Gaming Console,HP,Model-674,13.0,Speaker Malfunction,No,1203.58,4.2,nan
FAIL08992,Gaming Console,Sony,Model-730,37.0,Battery Issue,Yes,499.7,4.9,Very bad service
FAIL08993,Gaming Console,HP,Model-721,1.0,Speaker Malfunction,No,4552.17,3.7,Perfect repair
FAIL08994,Smartphone,Lenovo,Model-718,15.0,Overheating,Yes,4320.38,4.7,Very bad service
FAIL08995,Smartwatch,HP,Model-476,53.0,Speaker Malfunction,No,1475.88,4.2,Had to replace
FAIL08996,Smartphone,Lenovo,Model-727,7.0,Speaker Malfunction,No,2490.45,1.2,nan
FAIL08997,Laptop,HP,Model-638,40.0,Overheating,No,1691.1,4.3,Had to replace
,Gaming Console,HP,Model-291,16.0,Screen Crack,Yes,3905.97,3.8,Very bad service
FAIL08999,Smartphone,Sony,Model-604,7.0,Software Crash,Yes,1237.67,2.0,nan
FAIL09000,Smartphone,Apple,Model-287,,Overheating,Yes,,,Fixed quickly
FAIL09001,Smartwatch,Samsung,Model-411,28.0,Overheating,Yes,981.48,4.0,Had to replace
FAIL09002,Smartwatch,Apple,Model-426,14.0,Speaker Malfunction,No,1528.66,4.7,Perfect repair
FAIL09003,Smartwatch,Sony,Model-287,17.0,Software Crash,No,4454.14,1.8,Had to replace
FAIL09004,Tablet,OnePlus,Model-320,23.0,Software Crash,No,1501.06,4.1,nan
FAIL09005,Smartwatch,Samsung,Model-887,57.0,Screen Crack,No,4563.03,4.0,Not satisfied
,Gaming Console,HP,Model-970,23.0,Speaker Malfunction,Yes,763.46,4.1,Fixed quickly
FAIL09007,Smartphone,Apple,Model-918,24.0,Speaker Malfunction,No,3195.53,3.0,Not satisfied
FAIL09008,Laptop,Samsung,Model-565,21.0,Software Crash,No,1465.26,1.1,Perfect repair
FAIL09009,Laptop,Apple,Model-683,22.0,Software Crash,No,1671.89,1.5,Had to replace
FAIL09010,Laptop,Sony,Model-789,26.0,Screen Crack,Yes,4184.47,2.7,Fixed quickly
FAIL09011,Gaming Console,OnePlus,Model-298,36.0,Speaker Malfunction,Yes,2906.74,3.9,Fixed quickly
FAIL09012,Smartphone,Samsung,Model-187,,Screen Crack,No,,,Perfect repair
FAIL09013,Tablet,HP,Model-543,29.0,Overheating,Yes,4732.73,4.2,Very bad service
FAIL09014,Tablet,Dell,Model-441,7.0,Screen Crack,Yes,2084.02,3.8,Not satisfied
FAIL09015,Smartwatch,HP,Model-247,56.0,Overheating,No,4409.22,4.3,Very bad service
FAIL09016,Tablet,Dell,Model-489,17.0,Battery Issue,No,4568.23,3.3,Fixed quickly
FAIL09017,Smartphone,HP,Model-227,54.0,Screen Crack,No,2149.94,1.0,Had to replace
FAIL09018,Smartwatch,Sony,Model-235,11.0,Speaker Malfunction,Yes,2126.68,3.5,Very bad service
FAIL09019,Gaming Console,Samsung,Model-355,37.0,Speaker Malfunction,No,2808.69,4.5,Very bad service
FAIL09020,Laptop,Apple,Model-732,55.0,Software Crash,No,3220.82,3.0,Had to replace
FAIL09021,Laptop,Lenovo,Model-306,25.0,Battery Issue,Yes,367.13,3.5,Very bad service
FAIL09022,Smartwatch,HP,Model-121,41.0,Software Crash,No,431.6,4.5,Not satisfied
FAIL09023,Smartwatch,OnePlus,Model-134,48.0,Software Crash,No,1327.63,4.6,Fixed quickly
,Smartwatch,Dell,Model-397,51.0,Speaker Malfunction,No,2216.37,3.9,nan
FAIL09025,Smartphone,Samsung,Model-816,,Screen Crack,No,,,Fixed quickly
FAIL09026,Smartwatch,Lenovo,Model-831,4.0,Overheating,Yes,1061.53,1.4,Fixed quickly
FAIL09027,Smartphone,Apple,Model-887,37.0,Battery Issue,Yes,1595.72,2.1,nan
FAIL09028,Smartwatch,Dell,Model-192,51.0,Software Crash,No,2097.45,4.9,Perfect repair
FAIL09029,Smartphone,Dell,Model-936,9.0,Overheating,Yes,1469.5,3.0,Not satisfied
FAIL09030,Smartphone,Lenovo,Model-998,,Software Crash,No,,,Had to replace
FAIL09031,Tablet,Samsung,Model-227,,Battery Issue,No,,,Very bad service
FAIL09032,Tablet,OnePlus,Model-638,48.0,Battery Issue,Yes,174.49,4.4,Had to replace
FAIL09033,Smartwatch,Sony,Model-424,,Software Crash,No,,,nan
FAIL09034,Smartwatch,Sony,Model-608,23.0,Overheating,Yes,1435.23,4.9,Very bad service
FAIL09035,Smartphone,Sony,Model-475,33.0,Software Crash,Yes,3970.31,3.3,Perfect repair
FAIL09036,Smartphone,Lenovo,Model-543,51.0,Overheating,No,3782.95,4.5,Had to replace
FAIL09037,Tablet,Samsung,Model-887,18.0,Software Crash,No,3658.87,1.0,Very bad service
FAIL09038,Gaming Console,Dell,Model-634,58.0,Speaker Malfunction,No,4806.05,2.4,Very bad service
FAIL09039,Laptop,OnePlus,Model-835,,Overheating,Yes,,,Perfect repair
FAIL09040,Laptop,Samsung,Model-623,10.0,Screen Crack,No,611.66,3.6,Fixed quickly
FAIL09041,Gaming Console,Sony,Model-340,,Screen Crack,Yes,,,Not satisfied
FAIL09042,Gaming Console,OnePlus,Model-538,46.0,Battery Issue,Yes,2957.91,3.7,Fixed quickly
FAIL09043,Laptop,HP,Model-916,24.0,Screen Crack,No,4998.82,2.7,Very bad service
FAIL09044,Tablet,Samsung,Model-963,56.0,Overheating,Yes,1763.34,2.0,Perfect repair
FAIL09045,Laptop,HP,Model-597,50.0,Overheating,No,4383.16,4.8,Perfect repair
FAIL09046,Gaming Console,Sony,Model-307,46.0,Screen Crack,No,4314.38,1.8,Not satisfied
FAIL09047,Laptop,Samsung,Model-766,24.0,Battery Issue,No,4918.39,4.4,Had to replace
FAIL09048,Laptop,Samsung,Model-164,48.0,Battery Issue,No,4922.48,4.6,Very bad service
FAIL09049,Gaming Console,HP,Model-406,48.0,Screen Crack,Yes,4960.05,2.1,Very bad service
FAIL09050,Tablet,Apple,Model-559,,Speaker Malfunction,No,,,nan
FAIL09051,Laptop,OnePlus,Model-944,42.0,Speaker Malfunction,Yes,1378.46,4.0,Had to replace
FAIL09052,Smartwatch,HP,Model-555,53.0,Software Crash,No,2263.03,4.5,Very bad service
FAIL09053,Smartwatch,Sony,Model-330,3.0,Screen Crack,No,4855.38,4.3,Fixed quickly
